# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
24

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,RGIGINXZKO,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,36,17
# x,y,z,u,w
-3.455958454463787383e-02, 2.129150886523617781e-01, -9.764593182208151090e-01, 1.072216526843491544e-03
1.386548839828695978e-01, -2.156635629105637664e-01, -9.665733550954207498e-01, 2.321426205323095897e-03
1.985721191261492768e-01, -3.499767852231615017e-01, -9.154700231632990626e-01, 4.176676277194568340e-03
2.539115125622049551e-01, -4.409783323947102374e-01, -8.608525159089410739e-01, 5.965321327501465175e-03
3.619351236950641981e-01, -5.039755732750754724e-01, -7.842267451304486547e-01, 5.969029150501601461e-03
4.433838132880893457e-01, -5.853016365558908474e-01, -6.788466604168490459e-01, 4.187009271206762126e-03
5.095132248618305937e-01, -6.464684785065655248e-01, -5.678686291637388139e-01, 2.336851869468581366e-03
5.644517594059091925e-01, -6.935613177785656669e-01, -4.476236251415166567e-01, 1.156157500697873675e-03
-3.057775779754755563e-01, 3.869867712266521487e-01, 8.699087950486664722e-01, 1.372917231133433114e-03
-2.759099758773454480e-01, 3.522062551599173807e-01, 8.943290440534679142e-01, 2.697360770022865124e-03
-2.800287016521516015e-01, 3.684988305523512753e-01, 8.864493996458905345e-01, 4.592530888810591148e-03
-2.870129013716754551e-01, 4.059506100797887762e-01, 8.676564392788543856e-01, 6.203245683220569989e-03
-2.444432793823301253e-01, 4.557242081862130645e-01, 8.558989012949259623e-01, 6.200606474584386546e-03
-2.226744031668437263e-01, 4.765772182911551802e-01, 8.504647348245280014e-01, 4.589309975465918727e-03
-2.131320861766139163e-01, 5.040449521974782465e-01, 8.369667854856883693e-01, 2.696953739651105752e-03
-2.693160331499250826e-01, 6.755374270175218410e-01, 6.863804039939769286e-01, 1.337744648803108113e-03
-7.131918136683595977e-02, 1.755787191249436885e-01, -9.818786522578074605e-01, 1.333892850699430104e-03
8.619073105834745840e-02, -2.106572281664682855e-01, -9.737528896495497577e-01, 2.781013243979177287e-03
1.460572719861240598e-01, -3.300779121284763695e-01, -9.325855699210005012e-01, 4.743015661036754579e-03
2.051067144344536630e-01, -4.113554052423349927e-01, -8.880979485798951023e-01, 6.409558098089159286e-03
3.114502884381729619e-01, -4.695383409431405086e-01, -8.261552300967064388e-01, 6.408277904731288568e-03
3.967354706117369179e-01, -5.447304201392509926e-01, -7.388299775546459669e-01, 4.747254680241011320e-03
4.660012483478516154e-01, -6.066009287885171242e-01, -6.441103552429137125e-01, 2.794625844471909301e-03
5.226128677511486798e-01, -6.630352914610293524e-01, -5.359664100837926437e-01, 1.425573210798765453e-03
-2.950981592014970123e-01, 3.595436681348051500e-01, 8.852374975903680721e-01, 1.473459130326475186e-03
-2.640294625572376375e-01, 3.204578514187214622e-01, 9.097225996785135438e-01, 2.894939813910948206e-03
-2.618542088282377889e-01, 3.329718016139067704e-01, 9.058488575082085381e-01, 4.927907606650152456e-03
-2.613778125555673570e-01, 3.659011726755373450e-01, 8.931953710909688038e-01, 6.655549746287781759e-03
-2.144653707285620881e-01, 4.107921584772652457e-01, 8.861458160437535314e-01, 6.653202801043742176e-03
-1.915879137546415700e-01, 4.261948626816803865e-01, 8.841108586183565876e-01, 4.924482237534798246e-03
-1.812960128128765780e-01, 4.460163124847020821e-01, 8.764708807117905787e-01, 2.893571264920098609e-03
-2.443196881553927335e-01, 5.999153498305903609e-01, 7.618460887983163898e-01, 1.436616058514374921e-03
-1.131941583653762601e-01, 1.601505656083842544e-01, -9.805808884774720458e-01, 1.431565102799957877e-03
4.973561128148995536e-02, -1.878958487152498080e-01, -9.809289061935285714e-01, 2.975450963187728504e-03
1.133838122157337092e-01, -2.964902398607424105e-01, -9.482814185645244143e-01, 5.071742553990965692e-03
1.750104737806805200e-01, -3.719487529433473938e-01, -9.116059780688969827e-01, 6.851939814781500548e-03
2.806701605716016013e-01, -4.267951570178386000e-01, -8.596918953385741524e-01, 6.849734966475201636e-03
3.605922011756377832e-01, -5.030810135037385722e-01, -7.854188425950573427e-01, 5.071880986260164648e-03
4.249337489557666325e-01, -5.702566046863858373e-01, -7.030211332598420571e-01, 2.982604127527707823e-03
4.788252176467163723e-01, -6.363142341153622539e-01, -6.048393228021426982e-01, 1.519499529084155070e-03
-2.800669560641076972e-01, 3.386943500920227557e-01, 8.982475367830002888e-01, 1.511755802144533348e-03
-2.495684293300227119e-01, 2.942275633257180889e-01, 9.225756012713299814e-01, 2.970938020593152842e-03
-2.441404625923408733e-01, 3.008892103001221674e-01, 9.218791231230734073e-01, 5.057474545432861374e-03
-2.397942990524766504e-01, 3.268236948687303078e-01, 9.141580643489847224e-01, 6.830581424936039113e-03
-1.916759153851888831e-01, 3.648965001290130905e-01, 9.111042133888126449e-01, 6.827848058505961437e-03
-1.668935889440240072e-01, 3.751897366711143267e-01, 9.117999733856341216e-01, 5.053067838469023874e-03
-1.538987459254953782e-01, 3.881464260232408425e-01, 9.086569913713009594e-01, 2.968638372667812414e-03
-2.163052218371328550e-01, 5.219183381315530834e-01, 8.251141129128666263e-01, 1.476495644098717265e-03
-1.452636757682536084e-01, 1.449954641489202278e-01, -9.787107743754203115e-01, 1.472950210246637371e-03
1.873418389893495573e-02, -1.663564212642766604e-01, -9.858877073266425484e-01, 3.047472555335873495e-03
8.287652549026312820e-02, -2.657835987057866611e-01, -9.604637214292184311e-01, 5.191893823492063978e-03
1.437658947124072217e-01, -3.367400897301536244e-01, -9.305576174993515082e-01, 7.012365660601253825e-03
2.454479145481330837e-01, -3.893364456633739423e-01, -8.877907711404657842e-01, 7.008225421434670019e-03
3.208815409325778689e-01, -4.646401887230272587e-01, -8.253148076414018597e-01, 5.186539276453299915e-03
3.812879360544060292e-01, -5.344396281952860095e-01, -7.543167727379893606e-01, 3.047644368176885641e-03
4.327399718095187309e-01, -6.077467851185889280e-01, -6.658678262060098163e-01, 1.551337763000660121e-03
-2.746575214234269757e-01, 3.420414107914518942e-01, 8.986494974289659377e-01, 1.514733911964571446e-03
-2.450644735777563199e-01, 2.969821923586860035e-01, 9.229003094657003414e-01, 2.977113352052630953e-03
-2.405040876937249994e-01, 3.030997165342848576e-01, 9.221108098484939175e-01, 5.068727511267046362e-03
-2.376263436598376744e-01, 3.281260414757922184e-01, 9.142576342061813355e-01, 6.846671438556264574e-03
-2.198726799986994163e-01, 3.486197744119334252e-01, 9.111093553899894948e-01, 6.844097149989238418e-03
-1.710391232473030265e-01, 3.728874437907905848e-01, 9.119761907977443904e-01, 5.064594776326397652e-03
-1.592400690341912173e-01, 3.852307889610485092e-01, 9.089773592617331754e-01, 2.975027796931871936e-03
-1.801064019494269253e-01, 4.451644364144264343e-01, 8.771489659850586484e-01, 1.484228353334705007e-03
-1.440591141980440415e-01, 1.361662093990380629e-01, -9.801559748501115221e-01, 1.479786077567184742e-03
1.970893056757337322e-02, -1.658068720768100246e-01, -9.859612767385882437e-01, 3.044993921300834412e-03
8.336367210799634775e-02, -2.655130157968286775e-01, -9.604964011463776874e-01, 5.187298527315999802e-03
1.424822749232947383e-01, -3.374536447413240547e-01, -9.304965550626604909e-01, 7.006540696962774289e-03
2.124821048394230916e-01, -4.083463971563662809e-01, -8.877525415634829331e-01, 7.002188203819648994e-03
3.137667600445452898e-01, -4.689724427788404815e-01, -8.255999444072146254e-01, 5.181117687456103169e-03
3.733372504130706426e-01, -5.394444179625581537e-01, -7.547310894504379863e-01, 3.043742953003843697e-03
4.240340542324004813e-01, -6.133589604400142559e-01, -6.663226744597384732e-01, 1.549139405460818507e-03
-2.576502623780482781e-01, 3.257354657774110263e-01, 9.096772771875176744e-01, 1.513518215710083631e-03
-2.258903659992288759e-01, 2.779632624766870119e-01, 9.336540940102233677e-01, 2.974615818186717928e-03
-2.177383679235384006e-01, 2.783851232866012548e-01, 9.354633751605123670e-01, 5.064985511345437494e-03
-2.111763060451254947e-01, 2.959108475157376517e-01, 9.315800223747036091e-01, 6.842747826097698646e-03
-1.688712411352601972e-01, 3.227317132708136804e-01, 9.313037877979033485e-01, 6.841061159680174308e-03
-1.461759700641963311e-01, 3.256701999078545628e-01, 9.341153604709480085e-01, 5.062294145663022611e-03
-1.329555768650515502e-01, 3.302621966736302150e-01, 9.344783015291419082e-01, 2.973318849585256281e-03
-1.477306442026519728e-01, 3.765004220891678410e-01, 9.145616922494337331e-01, 1.488314326342746142e-03
-1.326100955826666761e-01, 1.200279604366684683e-01, -9.838739000822054326e-01, 1.482756079852229000e-03
1.038935595878413484e-02, -1.403529263197478838e-01, -9.900470278508214372e-01, 3.031844974831583196e-03
6.781132790054740511e-02, -2.329491311761404670e-01, -9.701218099252514326e-01, 5.165033598709590015e-03
1.214584931104475407e-01, -3.012557841289665306e-01, -9.457762880196252109e-01, 6.977242638876618094e-03
1.857573000404852404e-01, -3.684301939355302813e-01, -9.109080182314219787e-01, 6.972935190905573885e-03
2.814742457106141349e-01, -4.257827945368087841e-01, -8.599309628557785246e-01, 5.158735617765873409e-03
3.400885114211914528e-01, -4.939662615131019674e-01, -8.002106828117754311e-01, 3.030079962736447613e-03
3.927383061494174599e-01, -5.693794527444387965e-01, -7.221936455517522502e-01, 1.542152445016996103e-03
-2.200959098976185413e-01, 2.735194249160725066e-01, 9.363465782710590490e-01, 1.512802724901786758e-03
-2.055024913786621943e-01, 2.581630816677651374e-01, 9.439918163315642596e-01, 2.972640835897416740e-03
-1.942337676575242589e-01, 2.550695134879590320e-01, 9.472131686112575943e-01, 5.061983067747859340e-03
-1.843883703026233944e-01, 2.670453094548620454e-01, 9.458793430429165427e-01, 6.839840749231438852e-03
-1.443303088180139804e-01, 2.868070335652206371e-01, 9.470535821451788738e-01, 6.839226029311768623e-03
-1.234472590785864049e-01, 2.846686496709046610e-01, 9.506442731750547326e-01, 5.060999356001249366e-03
-1.105327914191433364e-01, 2.830756148041234099e-01, 9.527070369869006239e-01, 2.972200311754816769e-03
-1.231503797544988843e-01, 3.210342307633549108e-01, 9.390266272286976745e-01, 1.492402090481206173e-03
-1.122898545348685190e-01, 8.742982826818869457e-02, -9.898217080351052743e-01, 1.486578865796611172e-03
4.695062656543082767e-03, -1.228969113345213388e-01, -9.924083361051970753e-01, 3.017709605424183372e-03
5.398894308938149283e-02, -2.071211626980825615e-01, -9.768244560752386008e-01, 5.141227789753436209e-03
1.003131995105392693e-01, -2.704825396696716733e-01, -9.574844425565375294e-01, 6.945795031208501329e-03
1.574544025268469760e-01, -3.322933032253969077e-01, -9.299404667807870117e-01, 6.941199589839523038e-03
2.475585452299820521e-01, -3.835459921856947951e-01, -8.897231246640191493e-01, 5.134302506607576512e-03
3.046412036908015541e-01, -4.465149835301837067e-01, -8.413192654972661000e-01, 3.015237077472791242e-03
3.582015311033734939e-01, -5.199341596418479705e-01, -7.754741341609816541e-01, 1.534798956464933709e-03
-1.888601012599063489e-01, 2.323819991556914932e-01, 9.541123983161009514e-01, 1.512356108605925759e-03
-1.826006295473611984e-01, 2.352816278917037596e-01, 9.546201158919379592e-01, 2.970856330959954772e-03
-1.693234497179301190e-01, 2.319509376888443941e-01, 9.578769920406718930e-01, 5.059298834290899653e-03
-1.571464943130530256e-01, 2.412819681283505657e-01, 9.576471120309544283e-01, 6.837444117252242451e-03
-1.208222677497696324e-01, 2.565431539442373787e-01, 9.589512968759916767e-01, 6.837969816621684502e-03
-1.038891358501626144e-01, 2.516876032514315797e-01, 9.622163986452614282e-01, 5.060108938546963031e-03
-9.367462466674618404e-02, 2.466605095491463118e-01, 9.645639728512047650e-01, 2.971268409311897309e-03
-1.091702282647322997e-01, 2.838080985878457252e-01, 9.526462220764736477e-01, 1.496212599620348836e-03
-7.918008873634323208e-02, 3.154978341879545456e-02, -9.963609409816966966e-01, 1.491151302556245704e-03
2.015680512353156591e-03, -1.183815713417195881e-01, -9.929661326544514388e-01, 3.002378419589183701e-03
4.297099696874663588e-02, -1.901326506712892883e-01, -9.808175511114294309e-01, 5.115683413554783510e-03
7.948458989860728019e-02, -2.460076428129245041e-01, -9.660033331444973781e-01, 6.912192015477115412e-03
1.273912979578776528e-01, -2.996216923438749791e-01, -9.455148326079289012e-01, 6.907111004904003052e-03
1.876371627242809370e-01, -3.543397465553004833e-01, -9.160980510709032520e-01, 5.107805125874180854e-03
2.654002383513004437e-01, -3.943522043110084252e-01, -8.798005753795127282e-01, 2.999047713608388871e-03
3.177055315748443243e-01, -4.602625275642894254e-01, -8.289882996320740993e-01, 1.526895755104408590e-03
-1.526940945620331447e-01, 2.536410899462199775e-01, 9.551705140846709075e-01, 1.246897473281300284e-03
-1.432891342721163697e-01, 2.143316067459843377e-01, 9.661936588227186817e-01, 2.449469970712203452e-03
-1.353130023565709272e-01, 2.118709684840181795e-01, 9.678848506443805677e-01, 4.172116607222889177e-03
-1.268329375802734194e-01, 2.197516270775814740e-01, 9.672758801611430757e-01, 5.639631327277370987e-03
-1.064961990340508313e-01, 2.281980878719772343e-01, 9.677727999292360384e-01, 5.640533947192844649e-03
-9.673403695395710322e-02, 2.237296002817178719e-01, 9.698389516060763604e-01, 4.173537857959704750e-03
-9.082345347442415118e-02, 2.199876949709935470e-01, 9.712654191107229495e-01, 2.450189221960496176e-03
-1.477177961117399629e-01, 2.619406685883196584e-01, 9.537119789807584347e-01, 1.236133561994577764e-03
-1.850675307620700538e-01, -3.067886215317264589e-02, -9.822468205469625513e-01, 1.249962418286076644e-03
-3.765129996687974906e-02, -1.537450572157533224e-01, -9.873929496368347714e-01, 2.476063592863288112e-03
7.778261013012184068e-03, -1.995697449706883009e-01, -9.798527519724318235e-01, 4.212566384856217261e-03
4.085497001153910041e-02, -2.388539505931908391e-01, -9.701956821751896998e-01, 5.688581602899278090e-03
8.720539272227190164e-02, -2.745079343882618761e-01, -9.576223751761672176e-01, 5.682987196963367078e-03
1.224936251244063551e-01, -3.233502178739016131e-01, -9.383176159514334813e-01, 4.201936197092531397e-03
1.459002480418295500e-01, -3.765876160460173150e-01, -9.148195915381950316e-01, 2.466637621360871432e-03
1.605571264159406097e-01, -4.447427763426871627e-01, -8.811499713715333915e-01, 1.256703357256658575e-03
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,12,9
# nx,ny,nz
3.641854849411991779e-01, -6.307877632972684889e-01, -6.851829903263599864e-01
3.366192925300644512e-01, -5.830417174699836780e-01, -7.394253225216260716e-01
3.089139268543435457e-01, -5.350546164773619662e-01, -7.863133873855210343e-01
2.815535837744013170e-01, -4.876651121503634556e-01, -8.263838804424761264e-01
2.549488387638012554e-01, -4.415843420696223265e-01, -8.602350599992585334e-01
2.294483046948873617e-01, -3.974161214421112476e-01, -8.884896746111072829e-01
2.053413274598546168e-01, -3.556616120541322146e-01, -9.117783485848305336e-01
1.828642926368039823e-01, -3.167302457371040658e-01, -9.307215490756379772e-01
1.622059680561475370e-01, -2.809489779641418661e-01, -9.459159030843451443e-01
1.435172809495042778e-01, -2.485792223687344760e-01, -9.579202264674319123e-01
1.269104425395634617e-01, -2.198153344896221217e-01, -9.672512384575310262e-01
1.124755271719578287e-01, -1.948133276698659211e-01, -9.743700647852352459e-01
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
-2.392521314255416365e-01, 2.814396847448182637e+00, 7.437022581929439990e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, -2.392521314255416365e-01, 2.814396847448182637e+00, 7.437022581929439990e-01
-2.394820942243401918e-01, 2.814795154699552437e+00, 7.432133428837125466e-01, 1.144391699630559363e-16, 8.996450442104462000e-03, 3.641854849412085593e-01, -6.307877632972589410e-01, -6.851829903263638721e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, -2.394820942243402195e-01, 2.814795154699552437e+00, 7.432133428837124356e-01
-2.411760473414506500e-01, 2.817729167564027470e+00, 7.396118924908550163e-01, 0.000000000000000000e+00, 2.536120838718737211e-02, 3.641854849412088924e-01, -6.307877632972509474e-01, -6.851829903263708665e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, -2.411760473414506500e-01, 2.817729167564027470e+00, 7.396118924908550163e-01
-2.472289529756565574e-01, 2.828213107655892067e+00, 7.267430361133980776e-01, 2.775557561562891351e-17, 4.744392532983720406e-02, 3.641854849412019535e-01, -6.307877632972590520e-01, -6.851829903263672028e-01, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, -2.472289529756565851e-01, 2.828213107655892067e+00, 7.267430361133980776e-01
-2.598076211353324005e-01, 2.849999999999999645e+00, 6.999999999999999556e-01, 0.000000000000000000e+00, 6.000000000000021289e-02, 3.641854849411990669e-01, -6.307877632972705984e-01, -6.851829903263582100e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, -2.598076211353324005e-01, 2.849999999999999645e+00, 6.999999999999999556e-01
-2.723862892950081327e-01, 2.871786892344107223e+00, 6.732569638866020556e-01, 4.996003610813204432e-16, 4.744392532983780081e-02, 3.641854849411997330e-01, -6.307877632972698212e-01, -6.851829903263585431e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, -2.723862892950081882e-01, 2.871786892344106779e+00, 6.732569638866018336e-01
-2.784391949292140955e-01, 2.882270832435971819e+00, 6.603881075091450059e-01, 1.110223024625156540e-16, 2.536120838718792028e-02, 3.641854849412053952e-01, -6.307877632972548332e-01, -6.851829903263692012e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, -2.784391949292140955e-01, 2.882270832435971819e+00, 6.603881075091448949e-01
-2.801331480463244428e-01, 2.885204845300446408e+00, 6.567866571162876976e-01, 5.978733960281816517e-16, 8.996450442104121994e-03, 3.641854849413518891e-01, -6.307877632971347071e-01, -6.851829903264020638e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -2.801331480463238877e-01, 2.885204845300446408e+00, 6.567866571162874756e-01
